pedon_id,province,cal_year,latitude,longitude,conf_metrs,elevation,drainage,n_horizons,n_computable,has_organic_horizon,profile_top_cm,profile_bottom_cm,total_stock_Mgha,total_is_lower_bound,std_depth_cm,depth_datum,std_stock_Mgha,std_stock_complete,reaches_std_depth,any_bd,all_horizons_bd,flag_location_conf_poor
0740007,alberta,1980,53.2577286,-111.7266312,10000,NA,well drained,5,0,FALSE,0,60,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0740008,alberta,1980,53.0469017,-111.5927734,10000,NA,well drained,5,0,FALSE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0740009,alberta,1980,53.0940399,-111.8120575,10000,NA,well drained,5,0,FALSE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0740010,alberta,1980,53.3396988,-112.8760376,10000,NA,moderately well drained,5,0,FALSE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0740011,alberta,1980,53.2505913,-111.8607788,10000,NA,moderately well drained,5,0,FALSE,0,40,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0740012,alberta,1980,52.9541702,-111.476181,10000,NA,moderately well drained,3,0,FALSE,0,46,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750001,alberta,1992,49.0666809,-110.7878799,10000,NA,NA,3,0,FALSE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750002,alberta,1992,49.0044899,-111.0103989,10000,NA,NA,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750003,alberta,1992,49.4484215,-110.5525131,10000,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750004,alberta,1992,49.4412613,-110.5859604,10000,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750005,alberta,1992,49.6531601,-110.64534,10000,NA,NA,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750006,alberta,1992,49.3867188,-110.5748901,10000,NA,NA,6,0,FALSE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750007,alberta,1992,49.6638985,-110.87677,10000,NA,NA,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750008,alberta,1992,49.0374908,-111.0604477,10000,NA,NA,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750009,alberta,1992,49.2011604,-110.7430725,10000,NA,NA,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750010,alberta,1992,49.6495209,-110.6565018,10000,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750011,alberta,1992,49.8025017,-111.2719421,10000,NA,NA,5,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750012,alberta,1992,49.5840111,-110.6849899,10000,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750013,alberta,1992,49.6495399,-110.6453323,10000,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0750014,alberta,1992,49.4848099,-110.6082993,10000,NA,NA,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0760001,alberta,1977,50.6320496,-112.2466125,10000,NA,poorly drained,3,0,FALSE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0760002,alberta,1978,50.2681503,-111.6114197,10000,NA,well drained,6,0,FALSE,0,57,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0760003,alberta,1978,50.9450607,-111.9672928,10000,NA,well drained,8,0,FALSE,0,190,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0760004,alberta,1978,50.9159317,-112.1484604,10000,NA,moderately well drained,8,0,FALSE,0,130,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0760005,alberta,1978,50.9158783,-112.0907669,10000,NA,rapidly drained,4,0,FALSE,0,130,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0760006,alberta,1978,50.8576202,-111.9290619,10000,NA,moderately well drained,6,0,FALSE,0,135,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0760007,alberta,1979,50.3847008,-111.742981,10000,NA,well drained,7,0,FALSE,0,67,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0770001,alberta,1984,52.1721001,-111.8381577,10000,NA,well drained,5,0,FALSE,0,58,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0770002,alberta,1984,52.1611595,-111.2013321,10000,NA,well drained,4,0,FALSE,0,79,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0770003,alberta,1984,52.2485085,-111.4870529,10000,NA,poorly drained,7,0,TRUE,0,130,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0770004,alberta,1984,52.1683807,-111.8441925,10000,NA,well drained,7,0,FALSE,0,67,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0770005,alberta,1984,52.3139992,-111.9273529,10000,NA,moderately well drained,5,0,FALSE,0,55,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780001,alberta,1988,54.031311,-110.8033905,10000,NA,NA,6,0,TRUE,0,101,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780002,alberta,1989,53.9150009,-110.7413635,10000,NA,NA,6,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780003,alberta,1988,53.7842903,-111.2425385,10000,NA,NA,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780004,alberta,1988,54.0351181,-111.0262222,10000,NA,NA,5,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780005,alberta,1988,53.8206711,-111.0136185,10000,NA,NA,8,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780006,alberta,1988,53.8933182,-110.7413864,10000,NA,NA,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780007,alberta,1988,54.0241394,-110.772583,10000,NA,NA,5,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780008,alberta,1989,53.8061485,-110.6671829,10000,NA,NA,7,0,TRUE,0,101,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780009,alberta,1987,53.7404518,-110.4013977,10000,NA,NA,6,0,FALSE,0,70,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780010,alberta,1989,53.99506,-111.1372375,10000,NA,NA,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780011,alberta,1988,54.0315704,-111.5580063,10000,NA,NA,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780012,alberta,1988,53.9966888,-111.4199524,10000,NA,NA,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780013,alberta,1989,54.0313492,-110.7789001,10000,NA,NA,4,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780014,alberta,1988,53.9077492,-111.0693893,10000,NA,NA,6,0,TRUE,0,85,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780015,alberta,1989,53.8568001,-111.2734985,10000,NA,NA,3,0,TRUE,0,160,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780016,alberta,1989,53.8424683,-110.7786636,10000,NA,NA,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780017,alberta,1987,53.9696083,-110.6671295,10000,NA,NA,6,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780018,alberta,1989,54.24226,-111.5720596,10000,NA,NA,4,0,FALSE,0,107,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0780019,alberta,1989,54.2460213,-111.4720078,10000,NA,NA,3,0,FALSE,0,90,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0790001,alberta,1979,49.2111092,-112.0002823,10000,NA,poorly drained,4,2,FALSE,0,75,33.816,TRUE,30,profile_top,33.816,FALSE,TRUE,TRUE,FALSE,TRUE
0800001,alberta,1975,56.2333298,-117.4333267,10000,NA,moderately well drained,7,3,FALSE,0,205,182.5,TRUE,30,profile_top,62.99999999999999,TRUE,TRUE,TRUE,FALSE,TRUE
0810001,alberta,1975,58.3833313,-116.0500031,10000,NA,well drained,7,3,FALSE,0,185,78.026,TRUE,30,profile_top,12.830000000000002,FALSE,TRUE,TRUE,FALSE,TRUE
0820001,alberta,1976,56.6534615,-111.1484375,10000,NA,moderately well drained,3,0,FALSE,0,25,NA,TRUE,30,profile_top,NA,FALSE,FALSE,FALSE,FALSE,TRUE
0820002,alberta,1976,56.6534386,-111.3345184,10000,NA,imperfectly drained,6,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820003,alberta,1976,56.6534615,-111.2746201,10000,NA,poorly drained,3,0,TRUE,0,30,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820004,alberta,1976,56.6425285,-110.969162,10000,NA,moderately well drained,4,0,TRUE,0,35,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820005,alberta,1976,56.6425285,-111.1286163,10000,NA,moderately well drained,5,0,TRUE,0,45,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820006,alberta,1976,56.7297592,-111.2746124,10000,NA,poorly drained,5,0,TRUE,0,35,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820007,alberta,1976,56.7225418,-111.2614517,10000,NA,well drained,6,0,TRUE,0,50,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820008,alberta,1976,56.7079201,-111.2348709,10000,NA,rapidly drained,5,0,TRUE,0,38,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820009,alberta,1976,56.7735481,-111.1817398,10000,NA,moderately well drained,6,0,TRUE,0,50,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820010,alberta,1976,56.7807198,-111.3146133,10000,NA,poorly drained,4,0,TRUE,0,45,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820011,alberta,1976,56.6825485,-111.1750183,10000,NA,poorly drained,4,0,FALSE,0,50,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820012,alberta,1976,56.7116318,-111.5138474,10000,NA,moderately well drained,4,0,FALSE,0,40,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820013,alberta,1976,56.7006798,-111.8994217,10000,NA,imperfectly drained,3,0,FALSE,0,35,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820014,alberta,1976,56.7660599,-111.1217499,10000,NA,moderately well drained,5,0,FALSE,0,45,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820015,alberta,1976,56.838871,-111.1285782,10000,NA,well drained,4,0,FALSE,0,50,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820016,alberta,1976,56.7406807,-111.4741821,10000,NA,well drained,5,0,TRUE,0,45,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820017,alberta,1976,56.7516594,-111.4938889,10000,NA,moderately well drained,4,0,TRUE,0,30,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820018,alberta,1977,57.7406883,-111.4353333,10000,NA,well drained,9,0,TRUE,0,138,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820019,alberta,1977,57.1152992,-111.5817184,10000,NA,rapidly drained,6,0,TRUE,0,85,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820020,alberta,1977,57.0208206,-111.1929398,10000,NA,well drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820021,alberta,1977,57.0571098,-110.8841934,10000,NA,well drained,6,0,TRUE,0,93,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820022,alberta,1977,57.1371193,-110.8978424,10000,NA,well drained,6,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820023,alberta,1977,57.2682495,-110.846199,10000,NA,moderately well drained,5,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820024,alberta,1977,57.2244987,-111.2252884,10000,NA,moderately well drained,10,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820025,alberta,1977,57.1443596,-111.6354218,10000,NA,NA,7,0,TRUE,0,85,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820026,alberta,1977,56.7951698,-111.892601,10000,NA,moderately well drained,7,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820027,alberta,1977,57.5952606,-111.6541519,10000,NA,imperfectly drained,5,0,TRUE,0,92,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820028,alberta,1977,58.0387001,-110.9722977,10000,NA,rapidly drained,8,0,TRUE,0,160,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820029,alberta,1977,57.6716118,-111.8183365,10000,NA,well drained,5,0,TRUE,0,75,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820030,alberta,1977,57.4062004,-111.0017929,10000,NA,well drained,5,0,TRUE,0,33,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820031,alberta,1977,57.4861984,-110.5676422,10000,NA,rapidly drained,5,0,TRUE,0,115,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820032,alberta,1977,57.5299492,-110.7989578,10000,NA,well drained,5,0,TRUE,0,60,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820033,alberta,1977,57.6678886,-111.1616821,10000,NA,rapidly drained,6,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820034,alberta,1977,57.3989716,-111.5162506,10000,NA,moderately well drained,6,0,TRUE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820035,alberta,1977,57.3771095,-111.4487915,10000,NA,rapidly drained,6,0,TRUE,0,55,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820036,alberta,1977,57.667881,-111.9138489,10000,NA,well drained,6,0,TRUE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820037,alberta,1977,57.8423996,-111.4353638,10000,NA,well drained,8,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820039,alberta,1977,56.3736,-111.2504425,10000,NA,moderately well drained,6,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820040,alberta,1977,57.8933182,-110.9702301,10000,NA,very rapidly drained,7,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820041,alberta,1977,57.0789795,-111.5952911,10000,NA,well drained,6,0,TRUE,0,86,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820042,alberta,1977,56.969871500000004,-111.6889191,10000,NA,moderately well drained,9,0,TRUE,0,150,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820044,alberta,1977,56.9154015,-111.4611893,10000,NA,moderately well drained,6,0,TRUE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820045,alberta,1977,57.0064011,-111.8635635,10000,NA,moderately well drained,7,0,TRUE,0,135,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820046,alberta,1977,57.1517906,-111.7426071,10000,NA,imperfectly drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820047,alberta,1977,57.2607803,-111.9022369,10000,NA,moderately well drained,7,0,TRUE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820048,alberta,1977,57.3626518,-111.9293137,10000,NA,moderately well drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820049,alberta,1977,57.4208107,-111.9224625,10000,NA,imperfectly drained,7,0,TRUE,0,150,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820050,alberta,1978,56.4318085,-112.5801392,10000,NA,rapidly drained,7,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820051,alberta,1978,57.0208092,-110.6159286,10000,NA,moderately well drained,6,0,TRUE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820052,alberta,1978,56.7444305,-112.5040436,10000,NA,very poorly drained,5,0,TRUE,0,160,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820053,alberta,1978,56.7006798,-112.4842682,10000,NA,imperfectly drained,6,0,TRUE,0,70,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820054,alberta,1978,56.7297401,-112.5374374,10000,NA,very poorly drained,4,0,TRUE,0,200,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820056,alberta,1978,57.2354584,-110.6019211,10000,NA,rapidly drained,5,0,TRUE,0,85,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820057,alberta,1978,56.736969,-112.5906067,10000,NA,very poorly drained,5,0,TRUE,0,160,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820058,alberta,1978,56.7006607,-112.6036606,10000,NA,very poorly drained,7,0,TRUE,0,500,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820059,alberta,1978,56.7407188,-112.6172028,10000,NA,very poorly drained,6,0,TRUE,0,200,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820060,alberta,1978,56.7225189,-112.6369781,10000,NA,very poorly drained,3,0,TRUE,0,90,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820062,alberta,1978,57.398941,-112.3154221,10000,NA,moderately well drained,8,0,TRUE,0,90,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820063,alberta,1978,56.7006493,-112.5572128,10000,NA,very poorly drained,4,0,TRUE,0,90,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820064,alberta,1978,56.6787987,-112.5374374,10000,NA,very poorly drained,6,0,TRUE,0,180,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820065,alberta,1978,57.5661392,-112.73452,10000,NA,very poorly drained,2,0,TRUE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820066,alberta,1978,57.5805588,-112.7892303,10000,NA,very poorly drained,2,0,TRUE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820067,alberta,1978,57.573391,-112.2694931,10000,NA,moderately well drained,7,0,TRUE,0,77,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820068,alberta,1978,57.6824608,-112.3107681,10000,NA,well drained,7,0,TRUE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820069,alberta,1978,57.6606102,-112.433609,10000,NA,moderately well drained,6,0,TRUE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820070,alberta,1978,57.6824417,-112.6116867,10000,NA,moderately well drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820071,alberta,1978,57.9586792,-111.7457886,10000,NA,imperfectly drained,5,0,TRUE,0,90,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820072,alberta,1978,57.8713989,-112.1122894,10000,NA,well drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820073,alberta,1978,58.0496407,-112.3535614,10000,NA,moderately well drained,7,0,TRUE,0,89,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820074,alberta,1978,56.1808395,-111.9414825,10000,NA,moderately well drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820075,alberta,1978,57.9586411,-112.8579407,10000,NA,imperfectly drained,7,0,TRUE,0,59,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820076,alberta,1978,57.4498711,-112.8841782,10000,NA,moderately well drained,6,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820077,alberta,1978,57.5152512,-112.6334763,10000,NA,moderately well drained,6,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820078,alberta,1978,57.6752396,-112.7961578,10000,NA,moderately well drained,6,0,TRUE,0,52,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820079,alberta,1978,57.8460197,-112.6798325,10000,NA,imperfectly drained,7,0,TRUE,0,90,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820080,alberta,1978,58.4530182,-111.461937,10000,NA,imperfectly drained,4,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820081,alberta,1976,58.3948593,-111.202858,10000,NA,moderately well drained,4,0,TRUE,0,50,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820082,alberta,1978,58.467659,-111.2666931,10000,NA,imperfectly drained,5,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820083,alberta,1978,58.4820786,-111.1821213,10000,NA,very poorly drained,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820084,alberta,1978,56.4971619,-111.8297424,10000,NA,moderately well drained,7,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820085,alberta,1978,58.2785492,-111.4826813,10000,NA,moderately well drained,5,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820086,alberta,1978,57.1443405,-112.0713882,10000,NA,moderately well drained,9,0,TRUE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820087,alberta,1978,57.2462997,-112.4439011,10000,NA,moderately well drained,8,0,TRUE,0,72,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820088,alberta,1978,57.2316818,-112.8841782,10000,NA,well drained,6,0,FALSE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820089,alberta,1978,57.0063705,-112.5882492,10000,NA,moderately well drained,6,0,TRUE,0,55,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820090,alberta,1978,56.8681488,-112.803009,10000,NA,well drained,7,0,TRUE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820091,alberta,1978,56.6934395,-112.2647781,10000,NA,rapidly drained,6,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820092,alberta,1978,56.7807007,-112.1251297,10000,NA,moderately well drained,6,0,TRUE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820093,alberta,1978,56.5952911,-112.4441376,10000,NA,moderately well drained,8,0,TRUE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820094,alberta,1978,56.2717094,-111.6980591,10000,NA,well drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820095,alberta,1978,56.6061783,-112.7767105,10000,NA,moderately well drained,6,0,TRUE,0,70,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820096,alberta,1978,56.388031,-112.3563309,10000,NA,imperfectly drained,6,0,TRUE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820097,alberta,1978,57.0354385,-111.0319901,10000,NA,very poorly drained,4,0,TRUE,0,80,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820098,alberta,1978,57.1481018,-110.8710175,10000,NA,very poorly drained,3,0,TRUE,0,160,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820099,alberta,1978,56.5334282,-110.9822311,10000,NA,well drained,8,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820100,alberta,1978,56.5189705,-111.3146515,10000,NA,moderately well drained,7,0,TRUE,0,85,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0820101,alberta,1978,56.3736191,-111.5069885,10000,NA,moderately well drained,7,0,TRUE,0,120,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
