OID_,PROVINCE,DATASET_ID,PEDON_ID,CAL_YEAR,LOCALITY,CONF_METRS,ELEVATION,EXTENT,PURPOSE,CSSC_ORDER,CSSC_GTGRP,CSSC_SBGRP,CSSC_NAME,CSSC_CODE,TX_PHASE_1,TX_FIT,TX_FACTOR1,TX_FACTOR2,LANDUSE,DD_LAT_N,DD_LONG_N
7367,prince edward island,009,0095940,1972, ,25,20,limited,semi-detailed,brunisol,sombric, ,cld, ,Eluviated,variant,texture,texture,abandoned,46.3972816,-63.1807404
7368,prince edward island,009,0095941,1972, ,25,128,extensive,semi-detailed,podzol,humo-ferric, ,ary, ,Orthic,modal, , ,productive,46.3389511,-63.4229698
7369,northern territories,011,0116428,1972, ,1502, , , ,cryosol,turbic, ,zt, ,Brunisolic Dystric, , , , ,68.6332626,-133.8026276
7370,northern territories,011,0116429,1972, ,1502, , , ,cryosol,turbic, ,zt, ,Brunisolic, , , , ,68.3832626,-133.7525635
7371,northern territories,011,0116436,1972, ,1502, , , ,cryosol,turbic, ,zt, ,Brunisolic, , , , ,69.4166412,-132.7194061
7372,northern territories,011,0116439,1972, ,27, , , ,cryosol,static, ,zt, ,Orthic Dystric, , , , ,69.0833130,-132.3860168
7373,saskatchewan,013,0130083,1972, ,600, , , ,chernozem,dark brown,eluviated,wymark ,wke, , , , , ,50.0807190,-107.7397766
7374,saskatchewan,013,0130180,1972, ,600, , , ,regosol,regosolic,orthic,ardill ,ado, , , , , ,50.6265793,-106.5758591
7375,saskatchewan,013,0130181,1972, ,600, , , ,solonetz,solidized solonetz,brown,kettlehut ,khc, , , , , ,50.6341591,-107.2454300
7376,saskatchewan,013,0130186,1972, ,600, , , ,solonetz,solidized solonetz,brown,kindersley ,kdc, , , , , ,50.6632996,-107.3956833
7377,saskatchewan,013,0130203,1972, ,600, , , ,chernozem,brown,solodic,ardill ,adv, , , , , ,50.7504807,-106.4259720
7378,saskatchewan,013,0130205,1972, ,600, , , ,chernozem,brown,calcareous,ardill ,adc, , , , , ,50.7504883,-106.4143066
7379,saskatchewan,013,0130222,1972, ,600, , , ,solonetz,solidized solonetz,brown,echo ,ecc, , , , , ,50.8011818,-106.4603806
7380,saskatchewan,013,0130231,1972, ,600, , , ,solonetz,solonetz,brown,echo ,eca, , , , , ,50.8159485,-106.5065765
7381,saskatchewan,013,0130234,1972, ,600, , , ,solonetz,solidized solonetz,brown,echo ,ecc, , , , , ,50.8305092,-106.7142868
7382,saskatchewan,013,0130245,1972, ,600, , , ,chernozem,brown,solonetzic,fox valley ,fxi, , , , , ,50.8670502,-106.8416214
7383,saskatchewan,013,0130258,1972, ,600, , , ,solonetz,solidized solonetz,brown,kelstern ,knc, , , , , ,50.8960114,-106.5067520
7384,saskatchewan,013,0130262,1972, ,600, , , ,chernozem,brown,solodic,birsay ,byv, , , , , ,50.9034615,-106.8067627
7385,saskatchewan,013,0130263,1972, ,600, , , ,solonetz,solod,brown,gilroy ,gye, , , , , ,50.9174995,-106.4262772
7386,saskatchewan,013,0130276,1972, ,600, , , ,solonetz,solodized solonetz,dark brown,hanley ,hyc, , , , , ,50.9542503,-106.3826675
7387,saskatchewan,013,0130395,1972, ,600, , , ,chernozem,black,calcareous,hamlin ,hmc, , , , , ,51.9942398,-101.6270676
7388,saskatchewan,013,0130407,1972, ,600, , , ,chernozem,dark gray,orthic,thunder hill ,tha, , , , , ,52.0088615,-101.6390915
7389,saskatchewan,013,0130409,1972, ,600, , , ,chernozem,dark gray,orthic,thunder hill ,tha, , , , , ,52.0160713,-101.6747894
7390,saskatchewan,013,0130416,1972, ,600, , , ,chernozem,dark gray,rego,maloneck ,mnd, , , , , ,52.0383110,-101.8410034
7391,saskatchewan,013,0130419,1972, ,600, , , ,chernozem,dark gray,orthic,kamsack ,kaa, , , , , ,52.0598488,-101.6628571
7392,saskatchewan,013,0130420,1972, ,600, , , ,chernozem,dark gray,orthic,maloneck ,mna, , , , , ,52.0600891,-101.8410263
7393,saskatchewan,013,0130423,1972, ,600, , , ,chernozem,dark gray,orthic,thunder hill ,tha, , , , , ,52.0674019,-102.1314697
7394,saskatchewan,013,0130427,1972, ,600, , , ,luvisol,gray,dark gray,kakwa ,kwd, , , , , ,52.0963211,-101.7820206
7395,saskatchewan,013,0130449,1972, ,7000, , , ,luvisol,gray,dark gray,eldersley ,edd, , , , , ,52.3182793,-101.6956711
7396,saskatchewan,013,0130478,1972, ,7000, , , ,luvisol,gray,orthic,eldersley ,eda, , , , , ,52.4928589,-101.8536911
7397,saskatchewan,013,0130495,1972, ,600, , , ,luvisol,gray,dark gray,northern light ,nrd, , , , , ,52.5840683,-103.2481308
7398,saskatchewan,013,0130496,1972, ,1200, , , ,luvisol,gray,dark gray,la corne ,lcda, , , , , ,52.5849495,-103.2664185
7399,saskatchewan,013,0130531,1972, ,600, , , ,chernozem,dark gray,orthic,carrot river ,cra, , , , , ,52.7366982,-102.9921112
7400,saskatchewan,013,0130557,1972, ,600, , , ,chernozem,dark gray,calcareous,weirdale ,wec, , , , , ,52.8605309,-102.0973969
7401,saskatchewan,013,0130563,1972, ,600, , , ,chernozem,dark gray,calcareous,carrot river ,crc, , , , , ,52.8750610,-102.2424927
7402,alberta,028,0280164,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,54.4500008,-112.5800018
7403,alberta,028,0280166,1972, ,1000, , , , , , , , , , , , , ,54.6300011,-113.8799973
7404,alberta,028,0280167,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,54.2500000,-113.2500000
7405,alberta,028,0280168,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,54.6699982,-113.7500000
7406,alberta,028,0280169,1972, ,1000, , , ,solonetz,solod,gray, , , , , , , ,58.6699982,-117.8300018
7407,alberta,028,0280170,1972, ,1000, , , ,luvisol,gray,dark, , , , , , , ,58.3499985,-116.0000000
7408,northern territories,028,0281374,1972, ,1000, , , ,regosol,regosol,cumulic, , , , , , , ,61.2000008,-113.6999969
7409,northern territories,028,0281375,1972, ,1000, , , ,regosol,regosol,cumulic, , , , , , , ,61.2000008,-113.1999969
7410,northern territories,028,0281377,1972, ,1000, , , ,regosol,regosol,cumulic, , , , , , , ,60.7999992,-113.1999969
7411,northern territories,028,0281379,1972, ,1000, , , ,regosol,regosol,cumulic, , , , , , , ,60.5999985,-112.5999985
7412,northern territories,028,0281380,1972, ,1000, , , ,brunisol,eutric,orthic, , , , , , , ,60.0999985,-112.4000015
7413,northern territories,028,0281381,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,60.0000000,-112.0999985
7414,northern territories,028,0281382,1972, ,1000, , , ,gleysol,humic,rego, , , , , , , ,60.7000008,-112.8000031
7415,northern territories,028,0281383,1972, ,1000, , , ,gleysol,humic,rego, , , , , , , ,60.7000008,-113.4000015
7416,northern territories,028,0281385,1972, ,1000, , , ,cryosol,static,regosolic, , , , , , , ,61.4000015,-113.4000015
7417,northern territories,028,0281386,1972, ,1000, , , ,cryosol,static,regosolic, , , , , , , ,61.2000008,-113.3000031
7418,northern territories,028,0281388,1972, ,1000, , , ,cryosol,static,regosolic, , , , , , , ,61.2999992,-113.3000031
7419,northern territories,028,0281390,1972, ,1000, , , , , , , , , , , , , ,60.0999985,-112.3000031
7420,northern territories,028,0281391,1972, ,1000, , , ,regosol,regosol,orthic, , , , , , , ,60.4000015,-112.6999969
7421,northern territories,028,0281392,1972, ,1000, , , , , , , , , , , , , ,60.7999992,-113.5999985
7422,northern territories,028,0281393,1972, ,1000, , , ,regosol,regosol,orthic, , , , , , , ,60.4000015,-112.5999985
7423,northern territories,028,0281394,1972, ,1000, , , , , , , , , , , , , ,60.2999992,-112.8000031
7424,northern territories,028,0281395,1972, ,1000, , , ,brunisol,eutric,orthic, , , , , , , ,60.0000000,-112.0000000
7425,alberta,028,0281597,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.5800018,-116.1399994
7426,alberta,028,0281598,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.3100014,-115.8600006
7427,alberta,028,0281599,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.6599998,-116.5899963
7428,alberta,028,0281600,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.8600006,-116.3300018
7429,alberta,028,0281601,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.8899994,-116.4599991
7430,alberta,028,0281602,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.4799995,-117.6399994
7431,alberta,028,0281605,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.3300018,-117.4199982
7432,alberta,028,0281606,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.6800003,-117.2399979
7433,alberta,028,0281607,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.0400009,-116.0500031
7434,alberta,028,0281608,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.7900009,-117.0699997
7435,alberta,028,0281609,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.4199982,-117.7399979
7436,alberta,028,0281610,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.4300003,-117.7699966
7437,alberta,028,0281611,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.0800018,-116.9300003
7438,alberta,028,0281612,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.0499992,-116.8799973
7439,alberta,028,0281613,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.2000008,-117.4700012
7440,alberta,028,0281614,1972, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,53.0200005,-117.1699982
7441,alberta,028,0281616,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.4700012,-116.4899979
7442,alberta,028,0281617,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.4900017,-116.5100021
7443,alberta,028,0281618,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.2799988,-116.6299973
7444,alberta,028,0281619,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.1500015,-116.9800034
7445,alberta,028,0281620,1972, ,1000, , , ,luvisol,gray,podzolic, , , , , , , ,53.2500000,-117.3499985
7446,alberta,028,0281621,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.2700005,-117.3399963
7447,alberta,028,0281622,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.5400009,-116.7600021
7448,alberta,028,0281624,1972, ,1000, , , ,podzol,humo-ferric,orthic, , , , , , , ,53.7799988,-116.2900009
7449,alberta,028,0281625,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.5299988,-116.2900009
7450,alberta,028,0281627,1972, ,1000, , , , , , , , , , , , , ,53.3199997,-117.7900009
7451,alberta,028,0281628,1972, ,1000, , , ,brunisol,melanic,orthic, , , , , , , ,53.3699989,-117.6200027
7452,alberta,028,0281630,1972, ,1000, , , , , , , , , , , , , ,53.3800011,-117.7699966
7453,alberta,028,0281631,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.4799995,-117.4199982
7454,alberta,028,0281632,1972, ,1000, , , ,brunisol,eutric,orthic, , , , , , , ,53.4399986,-117.5000000
7455,alberta,028,0281633,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.4300003,-117.5699997
7456,alberta,028,0281634,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.6699982,-116.0500031
7457,alberta,028,0281635,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.7200012,-117.0199966
7458,alberta,028,0281636,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.5299988,-117.0199966
7459,alberta,028,0281638,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.5600014,-117.2300034
7460,alberta,028,0281639,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.7299995,-117.0999985
7461,alberta,028,0281640,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.6300011,-117.6900024
7462,alberta,028,0281641,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.6500015,-117.6900024
7463,alberta,028,0281642,1972, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,53.8499985,-116.7300034
7464,alberta,028,0281643,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.7599983,-116.6100006
7465,alberta,028,0281644,1972, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,53.5699997,-117.4499969
7466,alberta,028,0281645,1972, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,53.0900002,-117.3399963
7467,alberta,028,0281646,1972, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,53.1100006,-117.4400024
7468,alberta,028,0281647,1972, ,1000, , , ,gleysol,luvic,orthic, , , , , , , ,53.9799995,-116.7300034
7469,alberta,028,0281649,1972, ,1000, , , ,gleysol,humic,orthic, , , , , , , ,53.5999985,-116.3600006
7470,alberta,028,0281650,1972, ,1000, , , ,gleysol,gleysol,orthic, , , , , , , ,53.6199989,-116.8600006
7471,alberta,083,0830013,1972,waterton,10000, , ,semi-detailed,chernozem,dark brown,rego, , , , , , ,grassland,49.0938911,-113.8411102
7472,alberta,083,0830014,1972,waterton,10000, , ,semi-detailed,chernozem,dark brown,orthic, , , , , , ,natural grazing,49.0944405,-113.8416672
7473,alberta,083,0830015,1972,waterton,10000, , ,semi-detailed,regosol,rego,orthic, , , , , , ,woodland-coniferous,49.0291710,-113.9888916
7474,alberta,083,0830016,1972,waterton,10000, , ,semi-detailed,chernozem,black,orthic, , , , , , ,woodland-deciduous,49.1861115,-113.9375000
7475,alberta,083,0830017,1972,waterton,10000, , ,semi-detailed,brunisol,eutric,orthic, , , , , , ,woodland-unproductive mixedwood,49.1791687,-113.8958282
7476,alberta,083,0830018,1972,waterton,10000, , ,semi-detailed,chernozem,brown,rego, , , , , , ,natural grazing,49.1288910,-113.8127823
7477,alberta,083,0830019,1972,waterton,10000, , ,semi-detailed,chernozem,dark brown,rego, , , , , , ,shrubland,49.0055618,-113.6877823
7478,alberta,083,0830020,1972,waterton,10000, , ,semi-detailed,regosol,rego,orthic, , , , , , ,shrubland,49.0866699,-113.8416672
7479,alberta,083,0830021,1972,waterton,10000, , ,semi-detailed,organic,fibrisol,typic, , , , , , ,bog,49.0611115,-113.7472229
7480,alberta,083,0830022,1972,waterton,10000, , ,semi-detailed,chernozem,dark brown,rego, , , , , , ,grassland,49.0777817,-113.8611069
7481,alberta,002,0021058,1971, ,15,886,very limited,reconnaisance,brunisol,eutric, ,mab, ,Orthic,modal, , ,cropland,50.1519203,-110.9560471
7482,alberta,002,0021059,1971, ,150,852, ,reconnaisance,brunisol,eutric, ,cfd, ,Orthic,variant,solum,texture,natural grazing,50.1129189,-111.2805786
7483,alberta,002,0021060,1971, ,150,855, ,reconnaisance,solonetz,solodized, ,huk, ,Brown,modal, , ,natural grazing,50.5151100,-111.8189392
7484,alberta,002,0021061,1971, ,150,852, ,reconnaisance,solonetz,solodized, ,kbd, ,Brown,taxadjunct,drainage,drainage,natural grazing,50.4792786,-111.7971802
7485,alberta,002,0021062,1971, ,150,852, ,reconnaisance,solonetz,solodized, ,hdy, ,Brown,modal, , ,natural grazing,50.3733215,-111.4227371
7486,alberta,002,0021063,1971, ,150,843, ,reconnaisance,solonetz,solodized, ,wdw, ,Brown,taxadjunct,solum,texture,natural grazing,50.4093895,-111.3949127
7487,alberta,002,0021064,1971, ,150,869, ,reconnaisance,luvisol,gray, ,rol, ,Dark,modal, , ,natural grazing,50.4009819,-111.1415634
7488,alberta,002,0021065,1971, ,150,852, ,reconnaisance,chernozem,brown, ,ccl, ,Eluviated,modal, , ,natural grazing,50.6629601,-111.4083481
7489,alberta,002,0021066,1971, ,150,843, ,reconnaisance,luvisol,gray, ,ccl, ,Dark,variant,solum, ,natural grazing,50.5160904,-111.6638031
7490,alberta,002,0021067,1971, ,150,877, ,reconnaisance,solonetz,solodized, ,huk, ,Brown, , , ,natural grazing,50.5789986,-111.6717377
7491,alberta,002,0021069,1971, ,150,852, ,reconnaisance,solonetz,solonetz, ,hdy, ,Brown,modal, , ,natural grazing,50.5397491,-110.5951233
7492,alberta,002,0021070,1971, ,150,838, ,reconnaisance,luvisol,gray, ,ccl, ,Dark,taxadjunct,solum, ,natural grazing,50.6938095,-111.9707108
7493,alberta,002,0021071,1971, ,150,758, ,reconnaisance,solonetz,solodized, ,wdw, ,Brown,modal, , ,natural grazing,50.9036217,-111.4986191
7494,alberta,002,0021072,1971, ,150,763, ,reconnaisance,luvisol,gray, ,rol, ,Dark,modal, , ,natural grazing,50.8950119,-111.3989868
7495,alberta,002,0021073,1971, ,150,817, ,reconnaisance,chernozem,brown, ,rol, ,Solonetzic,modal, , ,natural grazing,50.9045601,-111.1715164
7496,alberta,002,0021074,1971, ,150,817, ,reconnaisance,brunisol,eutric, ,mab, ,Orthic, , , ,natural grazing,50.9774094,-110.9296265
7497,alberta,002,0021075,1971, ,15,821,limited,reconnaisance,solonetz,solodized, ,huk, ,Brown,modal, , ,cropland,51.0578804,-111.5858917
7498,alberta,002,0021076,1971, ,15,852,limited,reconnaisance,solonetz,solodized, ,huk, ,Brown,modal, , ,natural grazing,51.2945099,-111.5602112
7499,alberta,002,0021077,1971, ,15,860, ,reconnaisance,solonetz,solodized, ,huk, ,Brown,modal,colour,colour,natural grazing,51.4121399,-111.3783112
7500,alberta,002,0021078,1971, ,150,613, ,reconnaisance,brunisol,eutric, ,nit, ,Gleyed Eluviated,taxadjunct,drainage,drainage,productive,54.4552994,-110.2713013
7501,alberta,002,0021079,1971, ,15, ,extensive,reconnaisance,luvisol,gray, ,lcy, ,Orthic,variant,texture,texture,productive,54.7414398,-110.0611191
7502,alberta,002,0021081,1971, ,15,759, ,reconnaisance,brunisol,eutric, ,acv, ,Orthic,modal, , ,cropland,51.0079613,-110.1869583
7503,alberta,002,0021082,1971, ,15,826,very limited,reconnaisance,brunisol,eutric, ,mab, ,Orthic,variant,solum,texture,cropland,51.0667992,-110.1159897
7504,alberta,002,0021083,1971, ,15,794, ,reconnaisance,brunisol,eutric, ,wdn, ,Orthic,modal,texture,texture,cropland,51.0956497,-110.2553864
7505,alberta,002,0021084,1971, ,15,877, ,reconnaisance,chernozem,brown, ,ccl, ,Eluviated,taxadjunct, , ,cropland,51.1246796,-110.7264862
7506,alberta,002,0021085,1971, ,15,852,very limited,reconnaisance,solonetz,solonetz, ,huk, ,Brown,taxadjunct,solum, ,natural grazing,51.2211418,-110.8662491
7507,alberta,002,0021086,1971, ,15,869,limited,reconnaisance,brunisol,eutric, ,hnd, ,Orthic,modal, , ,natural grazing,51.3008118,-110.1444778
7508,alberta,002,0021087,1971, ,15,843,limited,reconnaisance,brunisol,eutric, ,chn, ,Orthic,taxadjunct,solum, ,cropland,51.1945686,-110.2566605
7509,alberta,002,0021088,1971, ,15,852,limited,reconnaisance,solonetz,solodized, ,huk, ,Brown,taxadjunct,colour,colour,natural grazing,51.5736694,-110.9214935
7510,alberta,002,0021089,1971, ,15,647,extensive,reconnaisance,luvisol,gray, ,tmn, ,Orthic,modal, , ,woodland and grazing,54.2141495,-110.0961075
7511,alberta,002,0021090,1971, ,15,596,extensive,reconnaisance,chernozem,black, ,pok, ,Eluviated,taxadjunct,texture,texture,cropland,53.4521103,-110.4135437
7512,alberta,002,0021091,1971, ,15,613,limited,reconnaisance,brunisol,eutric, ,dwg, ,Gleyed Eluviated,taxadjunct,drainage,drainage,unproductive,54.3782616,-110.4966812
7513,alberta,002,0021092,1971, ,150, , ,reconnaisance,chernozem,black, ,pok, ,Calcareous,variant,texture,texture,improved pasture,54.3530693,-110.3931198
7514,alberta,002,0021093,1971, ,15,596,limited,reconnaisance,chernozem,dark gray, ,rmy, ,Orthic,taxadjunct,texture,texture,cropland,54.4367905,-110.5229416
7515,alberta,002,0021094,1971, ,150,1029, ,research site,gleysol,humic, ,rcs, ,Orthic, , , ,natural grazing,52.4494286,-113.9882584
7516,alberta,002,0021098,1971, ,15,1073, ,reconnaisance,brunisol,eutric, ,hrt, ,Eluviated,taxadjunct,solum, ,unproductive,53.2537384,-115.5546722
7517,alberta,002,0021099,1971, ,150,1056, ,reconnaisance,luvisol,gray, ,hbg, ,Brunisolic,taxadjunct,texture,texture,productive,53.0396194,-115.6562576
7518,alberta,002,0021102,1971, ,150,1192, ,reconnaisance,luvisol,gray, ,lob, ,Brunisolic,variant,solum,texture,productive,53.1749496,-115.9762573
7519,alberta,002,0021105,1971, ,150,1124, ,reconnaisance,brunisol,dystric, ,hrt, ,Eluviated,modal, , ,productive,52.4286385,-116.8918686
7520,alberta,002,0021106,1971, ,150,1380, ,reconnaisance,luvisol,gray, ,lob, ,Brunisolic,taxadjunct,texture,texture,productive,53.0417900,-115.9533234
7521,alberta,002,0021111,1971, ,150,1022, ,reconnaisance,luvisol,gray, ,pnc, ,Brunisolic,taxadjunct,solum,colour,productive,53.1830902,-115.4073868
7522,alberta,002,0021112,1971, ,15,630,limited,reconnaisance,luvisol,gray, ,lcy, ,Orthic,modal, , ,unproductive,54.5169601,-110.5722198
7523,alberta,002,0021113,1971, ,150,886, ,reconnaisance,brunisol,eutric, ,fmt, ,Orthic,taxadjunct,solum,colour,natural grazing,50.6393585,-110.9230576
7524,alberta,002,0021114,1971, ,150,886, ,reconnaisance,solonetz,solodized, ,ccl, ,Brown,modal, , ,natural grazing,50.5179710,-111.0290604
7525,alberta,002,0021138,1971, ,150,715, ,reconnaisance,solonetz,solonetz, ,cmo, ,Black,modal, , ,cropland,53.6609917,-112.1570587
7526,alberta,002,0021139,1971, ,150,681, ,reconnaisance,chernozem,black, ,wkm, ,Gleyed,variant,solum, ,cropland,53.6816711,-112.1561203
7527,alberta,002,0021140,1971, ,150,724, ,reconnaisance,solonetz,solonetz, ,cmo, ,Black,taxadjunct,texture,texture,improved pasture,53.6832314,-112.1803894
7528,alberta,002,0021141,1971, ,150,715, ,reconnaisance,gleysol,humic, ,dsj, ,Orthic,variant,solum,texture,improved pasture,53.7626610,-112.2372284
7529,alberta,002,0021142,1971, ,150,715, ,reconnaisance,solonetz,solonetz, ,cmo, ,Black, , , , ,53.7129517,-112.1751633
7530,alberta,002,0021143,1971, ,150,707, ,reconnaisance,gleysol,humic, ,fth, ,Orthic,variant,texture,drainage,improved pasture,53.7690887,-112.2237701
7531,alberta,002,0021144,1971, ,150,698, ,reconnaisance,solonetz,solonetz, ,cmo, ,Black,modal, , ,improved pasture,53.7704887,-112.1737289
7532,alberta,002,0021145,1971, ,150,707, ,reconnaisance,solonetz,solodized, ,shz, ,Black, ,drainage,drainage,cropland,53.7835808,-112.2135620
7533,alberta,002,0021146,1971, ,150,703, ,reconnaisance,chernozem,black, ,tfd, ,Solonetzic,modal, , ,cropland,53.7112198,-112.0720825
7534,alberta,002,0021149,1971, ,150,707, ,reconnaisance,chernozem,black, ,mgs, ,Orthic,taxadjunct,solum,texture,improved pasture,53.7329712,-112.1499481
7535,alberta,002,0021150,1971, ,150,707, ,reconnaisance,solonetz,solonetz, ,whf, ,Black,taxadjunct,drainage,drainage,natural grazing,53.7765312,-112.1996994
7536,alberta,002,0021152,1971, ,150,681, ,reconnaisance,gleysol,humic, ,hyl, ,Rego,taxadjunct,texture,texture,improved pasture,53.7915192,-112.0376892
7537,alberta,002,0021153,1971, ,150,690, ,reconnaisance,chernozem,black, ,bvh, ,Orthic,modal, , ,abandoned,53.8134193,-112.1020279
7538,alberta,002,0021154,1971, ,150,681, ,reconnaisance,chernozem,black, ,ags, ,Eluviated,taxadjunct,texture,texture,improved pasture,53.8208313,-112.0779114
7539,alberta,002,0021156,1971, ,150,681, ,reconnaisance,chernozem,black, ,ped, ,Orthic, , , ,improved pasture,53.7628403,-112.0278778
7540,alberta,002,0021158,1971, ,150,886, ,reconnaisance,brunisol,eutric, ,mab, ,Orthic,taxadjunct,solum, ,cropland,50.1492195,-110.9588623
7541,alberta,002,0021159,1971, ,150,852, ,reconnaisance,solonetz,solodized, ,huk, ,Brown, , , ,natural grazing,50.6240387,-111.6596603
7542,alberta,002,0021160,1971, ,150,821, ,reconnaisance,solonetz,solodized, ,huk, ,Brown,modal, , ,cropland,51.0606194,-111.5787888
7543,alberta,002,0021164,1971, ,150,759, ,reconnaisance,brunisol,eutric, ,acv, ,Orthic,taxadjunct,colour,colour,cropland,51.0119705,-110.1811905
7544,alberta,002,0021165,1971, ,150,826, ,reconnaisance,brunisol,eutric, ,mab, ,Orthic,taxadjunct,solum,texture,improved pasture,51.0676994,-110.1159821
7545,alberta,002,0021166,1971, ,150,794, ,reconnaisance,brunisol,eutric, ,mab, ,Orthic,modal, , ,cropland,51.1001205,-110.2510376
7546,alberta,002,0021167,1971, ,150,877, ,reconnaisance,chernozem,brown, ,ccl, ,Eluviated,taxadjunct,colour,colour,cropland,51.1201897,-110.7293701
7547,alberta,002,0021168,1971, ,150,869, ,reconnaisance,brunisol,eutric, ,hnd, ,Orthic,modal, , ,natural grazing,51.3017311,-110.1473389
7548,alberta,002,0021169,1971, ,150,843, ,reconnaisance,brunisol,eutric, ,chn, ,Orthic,taxadjunct,solum,colour,cropland,51.1900787,-110.2567291
7549,alberta,002,0021170,1971, ,150,852, ,reconnaisance,solonetz,solodized, ,huk, ,Brown,taxadjunct,solum,colour,cropland,51.5745697,-110.9214935
7550,alberta,002,0021171,1971, ,150, , ,reconnaisance,chernozem,dark gray, ,rmy, ,Orthic,modal, , ,cropland,54.1792488,-110.9538727
7551,alberta,002,0021172,1971, ,150, , ,reconnaisance,luvisol,gray, ,lcy, ,Orthic,modal, , ,unproductive,54.5196800,-110.5806885
7552,manitoba,004,0043194,1971, ,151, ,extensive,reconnaisance,brunisol,eutric, ,tek, ,Gleyed,taxadjunct, , ,unproductive,52.7333183,-101.5774994
7553,manitoba,004,0043195,1971, ,151,647,extensive,reconnaisance,gleysol,gleysol, ,scl, ,Orthic,taxadjunct, , ,productive,52.4738617,-101.1013870
7554,manitoba,004,0043196,1971, ,151, ,extensive,reconnaisance,luvisol,gray, ,dkm, ,Orthic, , , ,productive,52.4676094,-101.2453690
7555,manitoba,004,0043197,1971, ,151, ,extensive,reconnaisance,luvisol,gray, ,bcs, ,Gleyed, , , ,productive,52.4674683,-101.2527313
7556,manitoba,004,0043198,1971, ,151, ,extensive,reconnaisance,organic,mesisol, ,wkw, ,Typic,modal, , ,swamp,52.4662399,-101.2701797
7557,manitoba,004,0043199,1971, ,151, , ,reconnaisance,organic,mesisol, ,ftd, ,Terric,modal, , , ,52.4970284,-101.2115097
7558,manitoba,004,0043200,1971, ,151, , , ,brunisol,eutric, ,ffd, ,Eluviated, , , , ,52.9377899,-101.2026672
7559,manitoba,004,0043201,1971, ,151, , ,reconnaisance,luvisol,gray, ,rkh, ,Dark,modal, , , ,52.5481300,-101.1713104
7560,manitoba,004,0043202,1971, ,151, ,extensive,reconnaisance,luvisol,gray, ,wry, ,Orthic,modal, , ,productive,52.8932190,-101.0294418
7561,manitoba,004,0043203,1971, ,151, ,extensive,reconnaisance,luvisol,gray, ,cvw, ,Orthic,variant, , ,productive,52.5575600,-101.4697876
7562,manitoba,004,0043204,1971, ,151, , ,reconnaisance,luvisol,gray, ,wtv, ,Orthic, , , , ,52.4818916,-101.2033920
7563,manitoba,004,0043205,1971, ,151, , ,reconnaisance,luvisol,gray, ,tek, ,Gleyed,modal, , , ,52.4845009,-101.2079391
7564,manitoba,004,0043211,1971, ,151, ,limited,reconnaisance,organic,mesisol, ,byh, ,Humic,taxadjunct, , , ,50.0454788,-95.4737930
