dataset,profile_id,latitude,longitude,year,n_layers,total_depth_cm,stock_kgm2_total,stock_kgm2_0_30,surface_OrgC_pct,mean_BDOD,reaches_30cm,stock_0_30_is_lower_bound,dist_fort_severn_km,soil_type,soil_type_basis,in_hbl
CanPeat,47,66.3,-128.38,1971,6,102,53.401705,9.578765,50.53,0.0978,TRUE,FALSE,2406.9730838915025,organic,peat database by construction,FALSE
CanPeat,470,54.67,-103.32,1984,28,409,206.41304,11.383747999999999,48.6,0.16339285714285712,TRUE,FALSE,1000.8977008486322,organic,peat database by construction,FALSE
CanPeat,471,54.88,-102.77,1984,28,459,206.98886199999998,9.117982999999999,48.86,0.16278571428571428,TRUE,FALSE,960.9301754329955,organic,peat database by construction,FALSE
CanPeat,472,54.87,-102.4,1984,15,196,82.59509,5.6894100000000005,41.54,0.24640000000000004,TRUE,FALSE,938.206324797124,organic,peat database by construction,FALSE
CanPeat,473,54.8,-101.85,1984,27,402,214.25533600000003,13.393896999999999,44.53,0.16796296296296298,TRUE,FALSE,905.9450658155193,organic,peat database by construction,FALSE
CanPeat,474,54.77,-101.82,1984,25,342,213.56761699999998,15.323837000000001,37.17,0.20472,TRUE,FALSE,904.9176476141608,organic,peat database by construction,FALSE
CanPeat,475,54.73,-101.92,1984,12,124,89.632312,11.444039,30.48,0.1469090909090909,TRUE,FALSE,912.2549388446198,organic,peat database by construction,FALSE
CanPeat,476,54.78,-101.92,1984,27,386,249.21939200000006,10.581990000000001,39.01,0.18981481481481483,TRUE,FALSE,910.8459234408524,organic,peat database by construction,FALSE
CanPeat,477,53.87,-105.55,1984,18,264,158.457859,10.239762,49.38,0.21155555555555555,TRUE,FALSE,1165.4195262035419,organic,peat database by construction,FALSE
CanPeat,478,53.73,-105.05,1984,16,215,154.608302,23.06632,45,0.19046666666666667,TRUE,FALSE,1139.648684438188,organic,peat database by construction,FALSE
CanPeat,479,53.73,-105.05,1984,15,211,109.293342,14.635726000000002,45.78,0.30513333333333337,TRUE,FALSE,1139.648684438188,organic,peat database by construction,FALSE
CanPeat,48,66.3,-128.42,1971,8,208,211.11605000000003,16.099455,46.35,0.18928571428571428,TRUE,FALSE,2408.7413772439563,organic,peat database by construction,FALSE
CanPeat,480,53.75,-105.17,1984,13,195,104.72709900000001,11.806722,35.91,0.31353846153846154,TRUE,FALSE,1146.3183309083363,organic,peat database by construction,FALSE
CanPeat,481,53.9,-104.63,1984,11,145,101.02576799999999,15.436764999999998,48.49,0.28418181818181815,TRUE,FALSE,1107.3456432717987,organic,peat database by construction,FALSE
CanPeat,482,53.6,-104.63,1984,12,170,78.329768,9.824812000000001,44,0.3110833333333333,TRUE,FALSE,1118.7148601308897,organic,peat database by construction,FALSE
CanPeat,483,53.82,-104.63,1984,20,296,182.626138,15.627869999999998,46.67,0.2021,TRUE,FALSE,1110.2917060912673,organic,peat database by construction,FALSE
CanPeat,484,53.82,-104.63,1984,17,242,115.42544499999998,13.653336,45.99,0.12013333333333333,TRUE,FALSE,1110.2917060912673,organic,peat database by construction,FALSE
CanPeat,485,53.92,-105.13,1984,16,238,96.32191800000001,14.104528,43.07,0.2391875,TRUE,FALSE,1137.5865852458994,organic,peat database by construction,FALSE
CanPeat,486,53.97,-104.87,1984,19,282,138.60397100000003,10.374431999999999,46.18,0.17378947368421052,TRUE,FALSE,1119.6869105805836,organic,peat database by construction,FALSE
CanPeat,487,54.07,-105,1984,18,247,135.34774299999998,6.81259,50.48,0.11576470588235295,TRUE,FALSE,1124.2346627898069,organic,peat database by construction,FALSE
CanPeat,488,54.07,-105,1984,11,150,80.22115600000001,14.618872,48.08,0.23818181818181816,TRUE,FALSE,1124.2346627898069,organic,peat database by construction,FALSE
CanPeat,489,54.08,-104.75,1984,9,136,54.483643,3.077316,49.38,0.2683333333333333,TRUE,FALSE,1108.3876491959845,organic,peat database by construction,FALSE
CanPeat,49,66.3,-128.42,1971,6,142,105.158764,12.77216,47.29,0.2444,TRUE,FALSE,2408.7413772439563,organic,peat database by construction,FALSE
CanPeat,490,54.15,-104.97,1984,17,247,127.879899,13.383824,45.26,0.2665882352941176,TRUE,FALSE,1119.6380787594655,organic,peat database by construction,FALSE
CanPeat,491,54.23,-105.95,1984,21,289,154.869372,13.515805,46.56,0.16325,TRUE,FALSE,1177.8146247825637,organic,peat database by construction,FALSE
CanPeat,492,54.45,-105.9,1984,17,236,157.33535,5.40421,50.43,0.2293529411764706,TRUE,FALSE,1167.7309438306893,organic,peat database by construction,FALSE
CanPeat,493,54.42,-105.5,1984,19,285,164.189975,8.892615000000001,49.17,0.2486315789473684,TRUE,FALSE,1143.8004891312207,organic,peat database by construction,FALSE
CanPeat,494,54.28,-105.52,1984,13,179,80.58092900000001,10.423752,48.91,0.24369230769230768,TRUE,FALSE,1149.4792968952336,organic,peat database by construction,FALSE
CanPeat,495,54,-105.87,1984,25,356,159.864027,13.15998,48.44,0.2032,TRUE,FALSE,1180.6344765933204,organic,peat database by construction,FALSE
CanPeat,496,54,-105.87,1984,22,325,96.54550400000002,8.243408,46.93,0.1328125,TRUE,FALSE,1180.6344765933204,organic,peat database by construction,FALSE
CanPeat,497,53.92,-106,1984,17,253,126.345098,9.911584,47.97,0.21335294117647058,TRUE,FALSE,1191.5229887735302,organic,peat database by construction,FALSE
CanPeat,498,53.93,-105.97,1984,5,61,23.602981,9.008134000000002,50.11,0.40779999999999994,TRUE,FALSE,1189.3060848968123,organic,peat database by construction,FALSE
CanPeat,499,54.97,-104.75,1984,15,221,134.242795,8.685310000000001,50.58,0.24693333333333334,TRUE,FALSE,1081.6588302865136,organic,peat database by construction,FALSE
CanPeat,5,55.12,-102.87,1970,5,292,143.517652,14.619233999999997,46.3,0.10725,TRUE,FALSE,961.1539975712066,organic,peat database by construction,FALSE
CanPeat,50,66.3,-128.42,1971,6,104,109.265154,8.765386,50.37,0.1858,TRUE,FALSE,2408.7413772439563,organic,peat database by construction,FALSE
CanPeat,500,55.07,-105.33,1984,26,392,209.60846999999998,8.985579999999999,47.66,0.16203846153846155,TRUE,FALSE,1115.207973985646,organic,peat database by construction,FALSE
CanPeat,501,54.75,-105.05,1984,21,262,162.162169,7.325719999999999,50.01,0.23590476190476192,TRUE,FALSE,1106.142721600555,organic,peat database by construction,FALSE
CanPeat,502,54.75,-105.05,1984,7,119,71.40056799999999,15.989840000000001,42.65,0.12285714285714286,TRUE,FALSE,1106.142721600555,organic,peat database by construction,FALSE
CanPeat,503,54.78,-105.08,1984,16,246,113.412221,5.965332000000002,47.82,0.33575,TRUE,FALSE,1107.1809783031683,organic,peat database by construction,FALSE
CanPeat,504,55.18,-105.33,1984,27,396,206.66065499999996,11.238905,49.64,0.16714814814814813,TRUE,FALSE,1112.5878416430673,organic,peat database by construction,FALSE
CanPeat,505,55.18,-105.33,1984,22,336,129.412837,11.212638,48.81,0.1151578947368421,TRUE,FALSE,1112.5878416430673,organic,peat database by construction,FALSE
CanPeat,506,55.18,-105.33,1984,18,284,125.810623,7.69518,49.8,0.17505555555555555,TRUE,FALSE,1112.5878416430673,organic,peat database by construction,FALSE
CanPeat,507,55.53,-104.8,1984,37,566,199.741559,8.895332000000002,49.28,0.07108108108108108,TRUE,FALSE,1072.2584016570697,organic,peat database by construction,FALSE
CanPeat,508,55.43,-104.93,1984,41,666,290.255412,9.40503,47.82,0.12965853658536586,TRUE,FALSE,1082.30327698184,organic,peat database by construction,FALSE
CanPeat,509,54.72,-105.47,1984,28,397,185.020124,7.584068,50.95,0.17235714285714288,TRUE,FALSE,1133.0823957034008,organic,peat database by construction,FALSE
CanPeat,51,67.62,-133.25,1971,13,348,192.71548599999997,12.126489999999999,48.13,0.15883333333333333,TRUE,FALSE,2636.28182025086,organic,peat database by construction,FALSE
CanPeat,510,54.78,-105.4,1984,14,201,101.351693,5.535489999999999,50.74,0.2037857142857143,TRUE,FALSE,1127.0695557629804,organic,peat database by construction,FALSE
CanPeat,511,54.8,-104.83,1984,12,166,83.145633,5.407382,50.63,0.21408333333333335,TRUE,FALSE,1091.0972142237965,organic,peat database by construction,FALSE
CanPeat,512,54.8,-104.83,1984,10,133,72.951978,8.919984,49.69,0.11155555555555556,TRUE,FALSE,1091.0972142237965,organic,peat database by construction,FALSE
CanPeat,513,54.73,-104.8,1984,17,243,142.53073200000003,5.191155,50.53,0.30311764705882355,TRUE,FALSE,1091.1608375631831,organic,peat database by construction,FALSE
CanPeat,514,54.63,-105.8,1984,27,388,224.21459999999996,8.373860999999998,50.84,0.16374074074074074,TRUE,FALSE,1156.1541833256201,organic,peat database by construction,FALSE
CanPeat,515,54.82,-105.55,1984,38,571,246.955334,6.961096,51.1,0.13544736842105262,TRUE,FALSE,1135.3040521631,organic,peat database by construction,FALSE
CanPeat,516,54.8,-105.55,1984,32,463,248.50695599999995,8.653316,50.84,0.16584375,TRUE,FALSE,1135.8460690109814,organic,peat database by construction,FALSE
CanPeat,517,55.25,-105.22,1984,22,313,147.19315200000003,15.055510000000002,40.77,0.26215,TRUE,FALSE,1104.1588693245017,organic,peat database by construction,FALSE
CanPeat,518,55.33,-104.92,1984,27,385,234.61333699999997,7.849172,50.32,0.19103703703703703,TRUE,FALSE,1083.7796762687028,organic,peat database by construction,FALSE
CanPeat,519,54.98,-105.27,1984,15,206,107.306255,9.112,50.22,0.25833333333333336,TRUE,FALSE,1113.7177758457274,organic,peat database by construction,FALSE
CanPeat,52,67.62,-133.25,1971,14,315,146.343415,7.069914000000001,51.1,0.13130769230769232,TRUE,FALSE,2636.28182025086,organic,peat database by construction,FALSE
CanPeat,520,54.27,-107.85,1984,18,256,109.528224,6.417616,41.27,0.2729444444444444,TRUE,FALSE,1294.579249680238,organic,peat database by construction,FALSE
CanPeat,521,54.58,-107.82,1984,13,174,75.629107,7.24755,50.16,0.24846153846153843,TRUE,FALSE,1283.1515217450958,organic,peat database by construction,FALSE
CanPeat,522,54.7,-107.82,1984,26,372,174.128027,6.645637,50.63,0.1784230769230769,TRUE,FALSE,1279.676624720676,organic,peat database by construction,FALSE
CanPeat,523,54.7,-107.82,1984,12,171,75.848331,8.41525,50.06,0.21183333333333335,TRUE,FALSE,1279.676624720676,organic,peat database by construction,FALSE
CanPeat,524,54.7,-107.82,1984,13,171,67.44476699999998,6.211098,49.8,0.17715384615384613,TRUE,FALSE,1279.676624720676,organic,peat database by construction,FALSE
CanPeat,525,54.42,-107.12,1984,9,116,46.549637999999995,6.692819999999999,45.54,0.2622222222222222,TRUE,FALSE,1244.4761982397135,organic,peat database by construction,FALSE
CanPeat,526,54.43,-107.08,1984,38,706,235.43213000000003,10.041074000000002,47.19,0.1647027027027027,TRUE,FALSE,1241.6817398319229,organic,peat database by construction,FALSE
CanPeat,527,54.65,-107.82,1984,13,178,83.915005,6.159698000000001,50.53,0.20961538461538465,TRUE,FALSE,1281.1089671939371,organic,peat database by construction,FALSE
CanPeat,528,55.3,-107.85,1984,19,398,86.08842,8.843026,49.64,0.20099999999999998,TRUE,FALSE,1266.104243063264,organic,peat database by construction,FALSE
CanPeat,529,55.4,-107.97,1984,20,284,138.63606099999998,7.13566,50.95,0.17479999999999998,TRUE,FALSE,1271.2772323354197,organic,peat database by construction,FALSE
CanPeat,53,67.62,-133.25,1971,14,356,142.07696099999998,7.1352,51.1,0.112,TRUE,FALSE,2636.28182025086,organic,peat database by construction,FALSE
CanPeat,530,55.78,-108.82,1984,12,166,98.47372800000001,9.25833,49.85,0.22391666666666665,TRUE,FALSE,1315.9198772060747,organic,peat database by construction,FALSE
CanPeat,531,55.5,-108.07,1984,19,268,111.89555399999999,5.04756,50.43,0.16857894736842108,TRUE,FALSE,1275.2930964647342,organic,peat database by construction,FALSE
CanPeat,532,55.5,-108.07,1984,17,242,108.02083700000003,12.114518,44.52,0.087,TRUE,FALSE,1275.2930964647342,organic,peat database by construction,FALSE
CanPeat,533,55.58,-108.15,1984,14,206,124.49377499999999,6.383645,50.27,0.23571428571428574,TRUE,FALSE,1278.563785645952,organic,peat database by construction,FALSE
CanPeat,534,55.7,-108.28,1984,8,103,51.771934,7.809799999999999,50.48,0.303625,TRUE,FALSE,1284.182090138467,organic,peat database by construction,FALSE
CanPeat,535,55.53,-108.27,1984,13,183,94.73691600000001,5.013183000000001,50.69,0.20492307692307693,TRUE,FALSE,1287.018915074755,organic,peat database by construction,FALSE
CanPeat,536,55.82,-108.45,1984,16,228,113.52081499999998,6.835922000000001,50.84,0.1455625,TRUE,FALSE,1292.3752402585778,organic,peat database by construction,FALSE
CanPeat,537,55.83,-108.47,1984,11,154,98.318818,10.704,48.7,0.24154545454545456,TRUE,FALSE,1293.4218508072136,organic,peat database by construction,FALSE
CanPeat,538,55.9,-108.58,1984,26,449,169.17721300000002,8.349472,47.92,0.14328,TRUE,FALSE,1298.9191397787745,organic,peat database by construction,FALSE
CanPeat,539,55.13,-108,1984,20,323,172.37031800000005,7.59921,50.11,0.16055,TRUE,FALSE,1279.4454592834009,organic,peat database by construction,FALSE
CanPeat,54,67.62,-133.25,1971,12,356,182.94752200000002,10.18566,49.38,0.11236363636363636,TRUE,FALSE,2636.28182025086,organic,peat database by construction,FALSE
CanPeat,540,55.13,-107.98,1984,17,232,147.115466,7.096488,50.58,0.21276470588235294,TRUE,FALSE,1278.2055351175673,organic,peat database by construction,FALSE
CanPeat,541,54.58,-107.3,1984,26,373,173.938004,8.438492,49.69,0.15615384615384614,TRUE,FALSE,1250.8379307940859,organic,peat database by construction,FALSE
CanPeat,542,54.58,-107.3,1984,22,330,146.49797099999998,11.394276,42.41,0.09214285714285714,TRUE,FALSE,1250.8379307940859,organic,peat database by construction,FALSE
CanPeat,543,54.47,-107.85,1984,30,441,228.73384800000005,6.327225,49.69,0.17046666666666666,TRUE,FALSE,1288.313065996376,organic,peat database by construction,FALSE
CanPeat,544,67.5,-133.77,1989,19,251,122.314676,13.433928,43.64,0.10694736842105264,TRUE,FALSE,2656.799242168571,organic,peat database by construction,FALSE
CanPeat,545,67.97,-133.47,1989,12,143,69.22919499999999,17.657719,48.81,0.16566666666666668,TRUE,FALSE,2650.0844414925805,organic,peat database by construction,FALSE
CanPeat,546,68.3,-133.42,1989,12,176,74.89335200000001,12.953007999999999,48.34,0.089,TRUE,FALSE,2652.8206953457675,organic,peat database by construction,FALSE
CanPeat,547,67.43,-133.87,1989,9,112,67.912589,13.343283999999997,40.87,0.136,TRUE,FALSE,2660.279177935644,organic,peat database by construction,FALSE
CanPeat,548,67.42,-134.3,1989,17,280,166.84532,21.442489999999996,46.3,0.17099999999999999,TRUE,FALSE,2678.4554568226945,organic,peat database by construction,FALSE
CanPeat,549,67.47,-134.67,1989,17,282,152.159468,14.999476000000001,45.05,0.12158823529411765,TRUE,FALSE,2694.6536018331008,organic,peat database by construction,FALSE
CanPeat,55,67.53,-134.2,1971,9,199,107.778619,15.688279999999999,45.62,0.134625,TRUE,FALSE,2675.3223124279416,organic,peat database by construction,FALSE
CanPeat,550,67.47,-134.58,1989,17,261,133.989047,12.101137,30.64,0.11152941176470588,TRUE,FALSE,2690.8325825391435,organic,peat database by construction,FALSE
CanPeat,551,59.27,-118.68,1989,12,162,141.15776400000001,32.182023,49.85,0.202,TRUE,FALSE,1864.6988830028545,organic,peat database by construction,FALSE
CanPeat,552,59.27,-118.68,1989,9,110,82.73787,18.161152,48.49,0.178,TRUE,FALSE,1864.6988830028545,organic,peat database by construction,FALSE
CanPeat,553,59.27,-118.68,1989,17,249,141.718484,13.484577999999999,50.32,0.12786666666666666,TRUE,FALSE,1864.6988830028545,organic,peat database by construction,FALSE
CanPeat,554,59.27,-118.68,1989,14,261,116.043302,8.724231999999999,51.42,0.18471428571428572,TRUE,FALSE,1864.6988830028545,organic,peat database by construction,FALSE
CanPeat,555,59.38,-117.32,1989,8,116,67.059861,17.589861,48.49,0.11028571428571429,TRUE,FALSE,1787.227507480591,organic,peat database by construction,FALSE
CanPeat,556,59.38,-117.32,1989,16,242,120.19117000000001,12.676737,51.05,0.1765,TRUE,FALSE,1787.227507480591,organic,peat database by construction,FALSE
CanPeat,557,59.12,-118.62,1989,23,391,201.74890499999998,17.384174,46.82,0.1050909090909091,TRUE,FALSE,1862.0494951986009,organic,peat database by construction,FALSE
CanPeat,558,59.12,-118.62,1989,22,402,192.165471,7.456792,48.91,0.14827272727272728,TRUE,FALSE,1862.0494951986009,organic,peat database by construction,FALSE
CanPeat,559,59.15,-118.35,1989,6,73,37.503080000000004,12.360616,49.64,0.3191666666666667,TRUE,FALSE,1846.5075741328624,organic,peat database by construction,FALSE
CanPeat,56,67.65,-133.67,1971,12,203,78.72645799999998,7.813875,48.13,0.10250000000000001,TRUE,FALSE,2654.3122591057945,organic,peat database by construction,FALSE
CanPeat,560,59.12,-118.15,1989,17,312,151.5383,22.340844,49.38,0.111,TRUE,FALSE,1835.255762294241,organic,peat database by construction,FALSE
CanPeat,561,59.12,-118.15,1989,16,278,119.68383700000001,8.152631,50.11,0.1651875,TRUE,FALSE,1835.255762294241,organic,peat database by construction,FALSE
CanPeat,562,58.42,-119.48,1989,16,314,183.92896899999997,19.29401,46.93,0.179625,TRUE,FALSE,1917.3431995305782,organic,peat database by construction,FALSE
CanPeat,563,58.42,-119.48,1989,16,273,155.12097799999998,10.30745,50.43,0.12553333333333333,TRUE,FALSE,1917.3431995305782,organic,peat database by construction,FALSE
CanPeat,564,58.3,-119.28,1989,14,235,181.435002,20.288400000000003,50.01,0.1586153846153846,TRUE,FALSE,1907.1065788481894,organic,peat database by construction,FALSE
CanPeat,565,58.53,-119.13,1989,12,215,180.069548,22.031270000000003,47.19,0.17354545454545456,TRUE,FALSE,1895.9221937261868,organic,peat database by construction,FALSE
CanPeat,566,58.53,-119.13,1989,14,240,152.32021400000002,6.41321,50.84,0.1485,TRUE,FALSE,1895.9221937261868,organic,peat database by construction,FALSE
CanPeat,567,54.101,-72.516,2005,110,110,60.727413,16.101777000000006,47.82,0.1130090909090909,TRUE,FALSE,983.8844119185001,organic,peat database by construction,FALSE
CanPeat,568,51.126,-55.927,2010,300,600,230.52095999999995,8.87998,46.3,0.13974666666666669,TRUE,FALSE,2142.1654940186436,organic,peat database by construction,FALSE
CanPeat,569,45.008,-73.827,NA,88,350,273.39788500000003,14.273732,50.84,0.3155113636363637,TRUE,FALSE,1559.7582120703173,organic,peat database by construction,FALSE
CanPeat,57,67.65,-133.67,1971,7,155,30.35914,6.777204,49.43,0.05483333333333333,TRUE,FALSE,2654.3122591057945,organic,peat database by construction,FALSE
